Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2913.2546797321793
FDU44,OUT046,2658.933728006065
DRG39,OUT035,822.2504808774636
FDU32,OUT049,2066.568218439308
FDY27,OUT049,3050.3676751306816
NCP54,OUT013,2105.2857788330093
NCZ41,OUT049,2064.005862312806
DRL49,OUT013,2183.452725901797
FDI05,OUT018,1270.8866411944512
FDY56,OUT045,3795.317075977149
DRC13,OUT013,2099.31213560677
NCV29,OUT017,3016.2021481590173
FDR24,OUT049,1383.6526920978404
FDZ34,OUT018,3003.7755950428736
FDP37,OUT035,2041.128040796234
FDX08,OUT027,4842.882631164966
FDS57,OUT045,2069.4689137334913
NCG18,OUT049,1640.0444342590706
FDK25,OUT018,2715.7718852055723
FDH53,OUT049,1276.8504946666271
DRI59,OUT018,3432.323164421279
FDA52,OUT046,2842.8242611312676
FDT20,OUT010,130.36953952429266
FDE36,OUT019,394.74976234998104
FDI24,OUT017,2846.928101772875
FDB28,OUT018,3049.181145760422
FDV11,OUT017,2882.5877905841826
FDP01,OUT046,2467.6106983501813
FDD34,OUT027,4269.045343134068
FDJ50,OUT027,1282.181610238766
FDZ44,OUT013,1989.9399938482757
DRO59,OUT035,1188.7847785826398
DRB48,OUT045,638.6467983329727
FDR21,OUT018,2744.0877865270318
NCE42,OUT010,579.1506411070244
FDO23,OUT046,1425.1832668985894
NCE30,OUT018,3186.8260515308125
FDQ22,OUT035,608.2913585938936
FDY01,OUT045,1927.254967575902
FDS08,OUT017,2873.9753799976634
FDG28,OUT018,3753.368301328536
FDQ51,OUT018,731.2899734983068
FDB05,OUT017,4027.817681544385
FDO56,OUT049,1939.3156281505615
FDE02,OUT018,1420.5724367113446
FDN45,OUT017,3602.443069948234
FDS09,OUT013,760.181462021237
NCA54,OUT018,2890.1608329956503
FDP09,OUT010,567.0591080367185
FDC53,OUT045,1608.5843858284134
NCM55,OUT017,3118.6355085499154
FDL09,OUT018,2686.2894630069877
FDA11,OUT019,235.51435779016282
FDA50,OUT045,1490.6590083356887
FDC23,OUT017,2955.8052789602334
FDE22,OUT049,2600.720671505619
FDD23,OUT046,3170.438875499942
NCA29,OUT049,2933.0651644010964
FDK38,OUT046,2413.574123941314
DRC13,OUT046,2046.9973921172118
NCP43,OUT049,2954.3596512822573
FDX28,OUT049,1614.116669172402
FDF08,OUT049,1385.0729242630443
FDZ33,OUT046,2468.4999915802664
FDD10,OUT049,2867.924221211785
FDO58,OUT017,2605.401946965646
FDI50,OUT017,3887.623402039467
FDO58,OUT045,2650.71624683132
FDX08,OUT013,3051.500669463657
NCK17,OUT010,130.36953952429266
FDF39,OUT035,4227.697014283213
FDU45,OUT010,266.92535024726914
NCJ18,OUT018,1892.1827674078877
DRC27,OUT019,566.7846546978743
DRC25,OUT035,1381.9137662985022
FDU59,OUT035,2571.1780711386327
FDU28,OUT035,3084.4119110094616
NCP30,OUT046,657.4507475095254
FDB39,OUT018,878.3329342587448
FDE41,OUT013,1444.8899489429264
DRH11,OUT010,130.84484417388904
FDA58,OUT045,3815.560508660533
FDU50,OUT046,1939.7558808977317
FDM34,OUT013,2115.95589572139
FDM44,OUT027,2820.9425507629494
FDR39,OUT045,3067.7756920622587
FDM25,OUT045,2855.5693719197698
FDQ49,OUT049,2488.344836809284
DRH25,OUT018,784.4962008099334
FDM09,OUT027,4331.163357546909
FDL44,OUT019,391.72916301213104
NCR42,OUT018,593.0200430556073
DRL59,OUT046,824.4332599095957
FDX43,OUT013,2773.055873026628
DRK47,OUT010,568.6992819618305
FDU48,OUT018,2013.4842005074847
FDY12,OUT045,745.3250098148052
NCN43,OUT018,2017.2488801685367
NCM55,OUT018,2996.7273281228704
FDQ21,OUT027,3083.951102891873
FDX13,OUT035,4125.315463055853
NCK30,OUT027,5989.53247931535
FDG20,OUT049,2844.0759979061486
DRG27,OUT017,629.0369135126682
FDY14,OUT018,3876.3576933573872
FDP59,OUT035,1636.5541627857147
FDU60,OUT017,2885.7451233454503
NCC18,OUT019,414.1902317131255
DRJ39,OUT017,3528.12216484559
FDS07,OUT049,1893.671177973811
FDM08,OUT027,5980.845440365242
FDP51,OUT045,2029.8462027910614
FDU16,OUT035,1324.8898601727487
FDH12,OUT013,1659.4055670192365
DRE48,OUT010,514.5349016841042
NCL42,OUT027,5989.53247931535
FDR21,OUT045,2826.97030054282
NCW29,OUT035,2061.1561364489335
FDO11,OUT013,4201.250519301561
NCM31,OUT049,2080.1137227994714
FDV35,OUT019,373.0989480595019
FDF58,OUT017,946.4954803557627
NCE43,OUT049,2833.955973876697
FDA02,OUT035,2423.240846443563
DRL37,OUT010,130.36953952429266
FDR24,OUT018,1410.9491712250615
FDW59,OUT049,1326.989074993183
FDS22,OUT049,698.2112926164046
FDW24,OUT017,733.744214072548
FDU24,OUT035,1494.283813408524
FDA21,OUT027,5053.78308022846
FDH58,OUT027,3014.4103681659058
FDW36,OUT018,1619.255029619151
FDI45,OUT027,4566.8431381148885
FDU01,OUT018,2945.7655261650293
FDF35,OUT027,2891.575401649624
FDU43,OUT019,575.4630143204706
FDE24,OUT019,355.0155451120893
FDK50,OUT049,2659.6596922249714
FDG31,OUT045,1013.9893777774711
FDC60,OUT045,1390.7504615962637
FDL36,OUT013,1444.7698007318766
FDP21,OUT013,3118.850644807151
FDW16,OUT045,1385.7439037807346
FDX02,OUT017,3753.20696585772
FDQ58,OUT027,3991.1307225981277
FDT51,OUT046,1717.2247105339286
FDD59,OUT049,1286.7051881842826
NCM42,OUT018,1641.4602422833914
FDA57,OUT018,632.416587693704
FDZ48,OUT035,1740.0833349319678
FDE46,OUT045,2467.7237622580137
NCZ30,OUT019,287.3725977806935
FDB56,OUT017,3126.1446610999083
FDA25,OUT027,2827.9129256790343
FDD20,OUT013,2124.2544434205042
FDL25,OUT013,1469.465539562888
NCO18,OUT049,2993.3593757467133
FDJ45,OUT017,593.458584822239
FDR12,OUT035,2835.2500762841314
NCF19,OUT010,130.36953952429266
FDK25,OUT046,2751.4252196485963
NCR17,OUT046,1931.9192294647894
FDC52,OUT046,2450.9844780187573
NCA54,OUT017,2973.184170161607
FDR45,OUT010,576.0757669254995
NCM19,OUT049,1904.3693159854345
FDF39,OUT027,5980.845440365242
FDX23,OUT049,1548.1880716397195
FDD58,OUT027,2817.623500296607
FDX28,OUT013,1635.1531197947397
NCD31,OUT013,2735.3422356663823
FDU57,OUT018,2404.1788487214726
FDI27,OUT046,747.1379877059288
NCM42,OUT046,1668.2177471742991
FDD32,OUT027,2120.237723936332
FDI34,OUT013,3773.3221091146975
NCM29,OUT049,2093.1773261579647
FDG46,OUT018,1780.991752978417
DRC01,OUT010,130.36953952429266
FDB15,OUT027,5980.845440365242
NCA17,OUT027,3844.709609520838
FDF10,OUT046,2458.709763185723
FDR26,OUT027,4800.809710310657
FDI02,OUT049,1734.9192107995848
NCM54,OUT010,291.5177216027788
FDF14,OUT013,2403.427054513186
FDJ33,OUT010,275.91744834181173
FDM20,OUT035,4076.4091147446516
FDC03,OUT027,5584.503208413251
NCX05,OUT046,1960.4329741913918
NCM41,OUT027,2565.9846400599645
NCU29,OUT010,359.1233737059759
FDQ59,OUT017,1340.9830975566385
FDH46,OUT010,238.29714697102685
FDH09,OUT013,768.4958320940053
NCD06,OUT045,741.9304226621374
FDC15,OUT035,2472.6322778940716
DRD37,OUT027,1258.1262422722311
FDT28,OUT027,3844.709609520838
FDR28,OUT027,4287.544232615748
FDT38,OUT017,1357.6348211488832
FDV34,OUT027,1600.628565067384
FDY52,OUT035,963.1444307689438
FDB34,OUT013,1430.9112457947676
DRL23,OUT018,1619.4039494363924
DRB24,OUT046,2471.392884599231
FDJ50,OUT046,871.5745523936828
FDQ49,OUT035,2477.4391069995395
FDP20,OUT035,2041.1717513310275
FDV19,OUT027,4223.465903970189
NCR54,OUT045,3101.871083362364
FDO09,OUT010,566.973086815115
FDS57,OUT018,2052.1910016560564
FDN10,OUT049,1939.893285480443
FDV23,OUT049,2056.6400991066835
FDY28,OUT049,3473.5565146877066
DRG51,OUT013,2697.26228140389
FDD45,OUT019,235.92891321993488
NCL18,OUT027,5506.034804793237
NCM29,OUT013,2141.88592485076
FDF17,OUT027,5584.503208413251
FDE22,OUT017,2622.5198658403206
FDQ22,OUT017,595.0767131488394
FDS01,OUT013,3028.267387129459
FDW35,OUT027,1255.8849835338551
FDJ33,OUT046,2053.7271538574787
NCF54,OUT035,2833.90407267423
FDE09,OUT013,1696.078704719218
NCE06,OUT045,2620.1420071172406
DRH49,OUT049,1270.5365917842214
FDY43,OUT045,2818.5499973997485
NCT05,OUT017,4043.050576221803
FDZ34,OUT045,3150.7639121347784
FDL38,OUT017,1367.05926677049
FDZ31,OUT017,3133.6425066982138
FDR14,OUT035,868.181486621143
NCN54,OUT049,1251.3537698261953
NCC42,OUT027,3128.6263479843356
FDK08,OUT017,1615.8658797394462
FDP59,OUT013,1649.6316198021543
FDV22,OUT035,2630.2632355190544
FDD33,OUT035,3740.198273030276
DRE60,OUT027,5980.845440365242
FDK52,OUT046,3724.4187076895178
FDA02,OUT017,2429.664190399495
FDM56,OUT049,1660.275213570018
FDE57,OUT035,2055.0541217987907
FDM32,OUT045,1378.3810214851153
NCQ30,OUT027,3037.9195219133526
FDQ27,OUT027,2831.5900473962906
FDT60,OUT027,3100.4866167376194
FDU43,OUT049,4016.353924445424
NCO55,OUT035,1660.1894466042772
FDG02,OUT045,3173.568429364278
FDJ28,OUT013,3115.505161198501
FDP40,OUT045,1734.8141469676732
FDJ38,OUT045,3145.265507890732
NCC54,OUT017,3880.195400779389
NCZ41,OUT046,2066.493463316408
FDK38,OUT019,357.1339624283686
FDU52,OUT013,2432.9910713463105
FDC40,OUT046,1173.009745357391
NCR30,OUT017,1083.7121946371294
NCN18,OUT017,1747.0487794679957
FDB50,OUT035,1287.1779018327895
FDG04,OUT013,3125.8304320992734
FDR26,OUT035,2824.6883966524238
NCT17,OUT018,2989.576050351786
FDX35,OUT027,5989.53247931535
FDS12,OUT046,2058.4663391194244
NCZ29,OUT027,3108.7978414892427
FDB38,OUT010,393.0017913722867
FDP12,OUT013,645.6569440565503
FDP22,OUT046,775.1116655923933
FDS26,OUT018,3812.256064724844
FDR52,OUT046,3170.9416354505265
DRJ13,OUT046,2612.2306703536724
FDU48,OUT027,3122.9122421899165
FDE29,OUT035,931.2850518094849
NCT29,OUT049,2053.254600751869
DRK37,OUT018,2997.724574690967
FDK55,OUT046,1369.947921932648
FDR07,OUT046,1515.6643932676538
FDO21,OUT027,5982.830526741743
FDK46,OUT049,4151.047138518713
FDB12,OUT045,1640.5669828066266
FDT31,OUT027,5069.514172055343
FDJ33,OUT045,2037.1314573586849
FDC26,OUT027,2938.2110431498463
NCQ02,OUT045,3158.86824680413
FDP08,OUT010,512.5360177449661
FDB11,OUT027,5980.845440365242
FDV55,OUT013,2451.989099044176
FDW20,OUT049,2073.023051723544
NCJ18,OUT019,287.73398225930146
FDC41,OUT018,1199.877433212101
FDE14,OUT027,2820.9425507629494
FDG35,OUT013,2927.132563103471
FDF45,OUT035,869.1641922419038
FDS19,OUT027,1924.7223115031622
FDS58,OUT019,389.2000195396194
FDA26,OUT017,3579.55235335903
FDM32,OUT049,1365.2287413733645
FDL45,OUT046,2059.6634080060285
FDZ55,OUT049,2641.247868809117
FDY37,OUT049,2096.6780107404247
FDO46,OUT046,3193.5502043138886
FDQ60,OUT046,2035.9797485855463
FDA19,OUT018,2002.9620889238827
FDL15,OUT046,2486.299832820774
FDM10,OUT018,3195.74072945524
NCL05,OUT017,656.2047524198948
DRK49,OUT010,130.36953952429266
NCE18,OUT027,5989.53247931535
FDG40,OUT049,609.4689822429538
DRI59,OUT045,3622.66936231659
FDK28,OUT035,4176.445144703561
NCD06,OUT019,130.36953952429266
FDO11,OUT019,571.1559881835421
FDK27,OUT046,2044.6781228239183
FDT43,OUT027,1261.6450013428125
FDD38,OUT018,1616.620480198312
FDA16,OUT049,3576.991996438035
FDL14,OUT027,3991.1307225981277
NCM17,OUT049,674.2824810336538
FDD20,OUT045,2055.8398553997163
FDA40,OUT045,1375.2826690294783
FDL43,OUT045,1280.5616629333954
FDV15,OUT045,1636.7680687791546
FDE52,OUT046,1391.5651691858873
NCL17,OUT010,356.61789519748777
NCJ31,OUT045,3859.292060039495
FDR60,OUT045,1255.4306182099672
NCA18,OUT035,1924.5383805407778
FDS21,OUT027,1448.2643207210492
FDW09,OUT035,1262.3346561631029
FDL26,OUT035,2504.893756248026
FDS47,OUT018,1407.9854750723628
FDC39,OUT046,3349.003357906847
FDT51,OUT035,1724.0550872965853
FDK40,OUT035,4263.224837611359
NCG19,OUT045,3771.8104304558537
FDZ07,OUT046,948.5534623461767
FDF08,OUT027,2501.4265135060314
FDO04,OUT013,925.624012657857
FDK41,OUT018,1357.1369532948513
FDP15,OUT049,3953.5946665771253
NCD43,OUT018,1620.322427530869
NCP18,OUT013,2486.1283194160164
FDZ51,OUT046,1433.3643071233673
DRH13,OUT035,1660.9629386074228
FDF38,OUT045,645.5718316102904
NCI43,OUT045,742.9362009554538
FDM38,OUT027,1377.0914353583407
FDS03,OUT013,1111.4922884685977
DRJ47,OUT017,2797.6637582646717
FDT50,OUT010,236.18271008925802
FDV02,OUT046,2845.9578287823074
NCG18,OUT017,1645.3093073862867
FDW52,OUT046,2683.6345602794504
FDS40,OUT035,603.2719950875864
FDN31,OUT017,3128.49422600105
FDA37,OUT045,2027.4790322496756
FDA15,OUT046,4165.226313259754
FDL39,OUT046,2979.960068021684
FDJ53,OUT045,2030.3861407734717
FDX22,OUT013,3512.0940162822326
NCZ42,OUT045,3955.750100661085
FDD56,OUT027,4647.518941127507
FDD40,OUT017,3076.952871949925
FDS50,OUT013,3536.7611186100903
NCN14,OUT013,3060.368966930852
FDT15,OUT013,3113.219592900014
NCS18,OUT027,2873.2827703739476
NCO26,OUT010,273.9678021189947
FDF58,OUT018,969.5904582640001
NCB19,OUT013,1445.846220044267
FDH26,OUT017,2106.5757976612103
DRB24,OUT027,3926.3232921355702
FDA49,OUT018,1389.1136990888872
FDB32,OUT045,1491.9716572290379
FDI36,OUT017,3170.850721135411
NCA17,OUT010,359.2145097681494
FDH22,OUT013,2101.4603363592146
NCM26,OUT018,2500.4349273632024
FDT15,OUT027,5059.7515619472615
FDB16,OUT018,1404.3706333984228
NCP54,OUT027,3097.360224764158
FDJ36,OUT013,1645.347435759639
FDO28,OUT045,2013.1663778113987
FDU09,OUT013,921.8979382064401
FDF29,OUT017,2112.8806064375253
FDY08,OUT013,2122.8193954489384
DRJ59,OUT018,593.3839674077965
FDT23,OUT027,1928.378087647795
FDU15,OUT018,597.6031692166798
FDT47,OUT013,1577.8643812335108
FDI53,OUT019,395.2951985516445
FDR59,OUT018,3847.313766542442
FDD53,OUT035,643.6368437218284
FDY51,OUT017,3503.879660002836
FDT04,OUT049,637.1068784207702
FDU51,OUT049,2848.4216906322745
FDG14,OUT035,2435.4863489071536
NCU06,OUT045,3737.737774690991
DRG25,OUT046,3192.08761527515
DRH49,OUT035,1330.7076666158841
FDN15,OUT035,2073.3631610397665
FDL43,OUT018,1230.4770140461628
NCT18,OUT049,3186.319942757841
NCB31,OUT013,4069.3436591218906
FDK57,OUT035,1984.2162510762407
FDY04,OUT019,397.63002982352236
NCP54,OUT046,2059.910259261089
FDF41,OUT013,3994.30012535781
FDM01,OUT045,1640.2739603877135
FDW03,OUT045,1644.2394339915402
FDF28,OUT045,2038.0926645804755
FDY37,OUT017,2135.3321276346173
FDQ03,OUT017,3821.273090910335
FDP51,OUT027,3018.889744948082
FDJ40,OUT017,1722.0268283535802
FDC32,OUT049,1424.3187344881762
DRI49,OUT027,2129.5469774437156
NCW54,OUT017,856.4267874083023
FDF09,OUT017,598.1739197560677
FDP45,OUT018,3677.5209684194792
DRJ23,OUT018,2909.769244031309
FDS59,OUT017,1728.2955565553484
FDY08,OUT046,2075.999670981637
FDX16,OUT049,2454.4521920900265
FDY16,OUT018,2935.885224287647
FDK32,OUT035,2492.954156698215
FDQ22,OUT013,673.6732679400614
NCC31,OUT018,2466.76734548346
FDG58,OUT049,2482.5052313455117
DRF48,OUT013,3104.070562795322
DRH36,OUT049,1054.48372116336
NCR30,OUT035,1156.0610755016457
FDB03,OUT019,566.2503766197071
FDZ28,OUT027,3108.7978414892427
FDR35,OUT017,3168.5899078626335
DRD15,OUT027,5980.845440365242
FDJ33,OUT019,290.16385769226446
FDA56,OUT010,273.81897087436204
FDP56,OUT046,748.8960546738083
NCT30,OUT046,747.0881181950032
FDK15,OUT017,1621.0558383945254
FDH44,OUT018,2410.8479918299818
FDV01,OUT013,2457.9453026408532
DRG03,OUT017,2425.5258354330877
FDG50,OUT027,2503.8262066042803
FDR16,OUT010,569.2748452653414
FDZ60,OUT046,1653.5053975371952
DRG03,OUT045,2458.8258718688817
FDS56,OUT018,3873.234451212413
FDU33,OUT045,738.8177924256598
DRD27,OUT035,1607.3124549576532
FDW22,OUT046,3715.4277831268228
DRA24,OUT045,2627.004841056494
FDF38,OUT049,643.8844649186517
FDX48,OUT013,2468.9000750515597
FDS58,OUT018,2629.992799935629
FDC32,OUT046,1422.7506885910689
NCQ29,OUT045,4062.9944588494195
DRK39,OUT018,1376.6448136768927
NCS38,OUT017,1931.5049278723955
DRO47,OUT013,1747.9998401540704
DRG27,OUT027,1254.0197577681226
FDC57,OUT027,5466.589045081802
FDS55,OUT046,2437.19958333623
NCJ06,OUT018,1983.239915502116
FDO01,OUT019,297.08050778660595
NCM55,OUT045,3128.7918168509013
FDC52,OUT049,2453.032722825156
FDQ15,OUT045,1270.9044404571644
NCT30,OUT027,1259.0057381775418
NCR42,OUT027,1248.3099008412426
FDD28,OUT035,867.9853337145017
FDQ34,OUT049,1638.9366692702847
FDZ12,OUT027,3131.539338658679
DRE13,OUT019,210.99683628945928
NCN07,OUT019,302.65489185283207
FDM28,OUT035,2969.1007047132352
FDI10,OUT017,2849.907339644231
FDQ25,OUT013,2840.679701732586
FDA38,OUT010,571.6926476283579
DRI13,OUT049,3522.8565050644875
FDY20,OUT027,2506.1629389126297
NCZ53,OUT035,3154.8734032839457
NCM31,OUT013,2454.141205930269
DRB01,OUT017,3136.3717766684836
DRF37,OUT046,4066.5575402331415
NCF42,OUT049,2866.033457588396
FDF16,OUT018,2363.510657131192
FDB41,OUT013,759.3679396737737
FDR34,OUT013,3856.072877800485
FDR15,OUT018,2441.788764934946
NCV42,OUT019,274.7074736861665
FDW51,OUT035,3485.3282861323755
FDU36,OUT017,1557.4690219248632
FDX60,OUT049,1305.3301027201032
FDY03,OUT035,1877.6805340476724
FDW55,OUT045,4060.071401429192
FDT01,OUT010,570.2809999568028
FDG58,OUT013,2459.8536383300093
FDK21,OUT017,4032.7011996850647
NCS41,OUT019,465.6338454972816
FDS10,OUT045,3022.259911492081
NCT53,OUT046,2684.1830788874818
FDJ28,OUT018,3009.9014614486136
FDX44,OUT045,1381.8644786583434
FDT20,OUT018,625.2397686053486
FDO44,OUT017,1690.0914104106114
NCX17,OUT049,3821.6292393613785
FDY01,OUT017,1963.9304703776393
FDJ12,OUT027,5967.042575421286
DRK35,OUT018,593.4255193044445
FDD47,OUT019,398.60902477533506
NCM53,OUT035,1652.4244042669525
FDO45,OUT013,1439.5039115131926
NCM42,OUT010,259.79734625706294
FDE04,OUT046,2982.6919060960527
NCI30,OUT027,5989.53247931535
FDZ19,OUT013,2866.5473101254793
FDW57,OUT013,2891.531287954789
FDA25,OUT013,1647.9712876521583
FDT22,OUT046,907.4562485787217
FDP51,OUT013,2015.8868580444014
FDD48,OUT027,3010.8915528580756
FDY39,OUT035,3169.561597956711
FDO48,OUT010,572.768337303196
FDD23,OUT027,5053.78308022846
DRN35,OUT027,1246.8159593642276
FDT01,OUT035,3472.8255849539923
FDC20,OUT010,130.36953952429266
DRJ35,OUT035,958.6890347175437
FDB32,OUT046,1430.1713534640628
FDL24,OUT046,2932.534738532356
NCV42,OUT035,1783.1375732333452
FDZ46,OUT046,1669.9260883454356
FDC15,OUT013,2442.0231139084744
FDD08,OUT019,130.36953952429266
FDY50,OUT049,1385.6952238087229
FDD36,OUT013,2060.409307240725
FDG57,OUT027,1259.0057381775418
FDL21,OUT018,632.9003116840211
FDN16,OUT027,2820.9425507629494
FDJ09,OUT027,1259.0057381775418
FDS01,OUT010,433.7111309607633
FDV33,OUT017,4049.707128677737
DRE12,OUT017,1920.5652152407108
FDR07,OUT013,1572.2093292644618
FDP48,OUT010,463.13539000039935
NCB55,OUT035,868.037793172342
FDQ08,OUT013,977.5224843711496
FDR34,OUT035,3867.4964267251526
FDO33,OUT046,1736.6511999975078
FDP13,OUT045,636.9296642873697
FDX12,OUT049,4053.8696385885814
NCT06,OUT049,2824.521092412566
FDR16,OUT019,570.7345735712967
FDE36,OUT046,2628.3781834768934
FDZ36,OUT049,3205.9584777417144
FDV13,OUT045,1370.4092136064794
NCZ17,OUT035,604.193719764472
FDU56,OUT045,3107.9805528500674
FDM09,OUT035,2844.3130279585
FDV02,OUT017,2834.8623444183922
FDS34,OUT018,1779.9136625282526
FDA11,OUT049,1498.2704797750444
FDP09,OUT017,3532.893043133072
FDB29,OUT027,2992.5442207133483
FDT19,OUT017,2969.9845267858736
DRH15,OUT017,674.4832161621614
FDY38,OUT046,3745.6096923963087
FDF14,OUT027,3868.070559214217
FDN48,OUT010,229.39370977044223
FDQ12,OUT013,3851.020542176925
NCJ43,OUT045,2916.0802805071457
FDE17,OUT019,359.4234231479731
FDB05,OUT035,4096.5551554576805
FDH10,OUT045,3055.4835459685146
NCR06,OUT017,634.1440186044475
FDU32,OUT018,2006.0059979066427
FDD56,OUT049,2870.776715627381
FDO36,OUT018,2834.0364143987345
FDH16,OUT010,219.76258772620014
FDX10,OUT018,593.0615949522552
FDZ37,OUT017,1376.300548666975
FDU31,OUT010,579.7738625289602
DRC49,OUT049,2069.5867356674385
FDL15,OUT045,2465.9197357664634
FDN32,OUT019,495.28234637330235
DRH59,OUT027,1498.2537402293028
NCU29,OUT049,2476.909888267025
FDR37,OUT019,466.92618325515735
FDS14,OUT018,2450.9084050907077
FDU02,OUT027,5989.53247931535
FDJ08,OUT035,3150.070051974121
NCZ06,OUT045,3911.303548237957
FDO31,OUT049,1322.2713695837274
FDH31,OUT018,1604.5270769134906
FDS58,OUT017,2647.0505375143107
NCA53,OUT027,1260.8709639432745
FDF50,OUT046,3202.307214583561
NCW42,OUT049,3656.941327862666
NCQ17,OUT045,2539.2664256955277
FDK51,OUT018,3895.8002679882816
NCW41,OUT010,383.10739916681797
NCR29,OUT017,855.6509016747782
FDB08,OUT019,388.5549260903808
FDA40,OUT027,2369.1718130178
FDL14,OUT018,2467.4916590578373
FDB47,OUT046,3438.6489682026645
FDO03,OUT035,3817.027997368183
DRK13,OUT019,510.3529262594333
FDX13,OUT010,580.464062461907
FDF52,OUT046,3184.200843900946
FDT11,OUT013,3111.342834129149
FDB08,OUT013,2613.2895899140262
FDQ28,OUT018,2474.531257016246
FDD29,OUT045,4134.639465101415
NCQ29,OUT027,5989.53247931535
NCO02,OUT013,1114.871399276076
FDR56,OUT010,518.8792342485882
NCM54,OUT049,2063.953681941921
FDP51,OUT035,1929.0037995811667
FDT38,OUT013,1426.535422071225
FDZ20,OUT018,3780.686533890196
FDJ53,OUT013,2085.8405418278244
FDX13,OUT049,4120.1135272476595
FDP58,OUT035,3492.441409431834
